state,month_year,cocaine,heroin,methadone,number_of_deaths,number_drug_overdose_death,opioids,percent_drugs_specified,psychostimulants,unemployment_data
NV,Jun-2017,55,98,51,25386,736,419,98.9130434782609,286,5.1
NV,Jun-2018,59,108,40,25714,702,410,98.1481481481482,293,4.5
NV,Mar-2015,35,71,59,22791,579,383,94.9913644214162,156,7.0
NV,Mar-2016,38,93,53,23961,689,456,96.8069666182874,207,6.0
NV,Mar-2017,56,101,59,24949,707,411,98.019801980198,263,5.2
NV,Mar-2018,54,102,42,25793,743,422,98.6541049798116,322,4.7
NV,May-2015,40,77,57,23034,598,397,95.3177257525084,153,6.9
NV,May-2016,35,92,54,24131,679,444,96.6126656848306,214,5.8
NV,May-2017,58,100,52,25225,728,414,98.6263736263736,284,5.1
NV,May-2018,57,105,42,25697,726,412,98.4848484848485,310,4.6
NV,Nov-2015,42,91,57,23506,634,427,96.3722397476341,185,6.4
NV,Nov-2016,46,96,58,24589,729,444,97.2565157750343,257,5.4
NV,Nov-2017,56,100,44,25563,748,423,98.5294117647059,309,4.9
NV,Oct-2015,45,94,56,23392,628,428,96.4968152866242,180,6.5
NV,Oct-2016,44,93,60,24669,739,451,97.1583220568336,257,5.5
NV,Oct-2017,59,102,47,25433,749,423,98.5313751668892,303,4.9
NV,Sep-2015,42,88,57,23360,633,422,96.2085308056872,183,6.6
NV,Sep-2016,46,96,64,24602,731,454,96.9904240766074,248,5.5
NV,Sep-2017,55,98,46,25299,736,420,99.0489130434783,292,4.9
NY,Apr-2015,335,569,126,98250,1597,1257,95.1784596117721,39,5.6
NY,Apr-2016,382,738,122,97051,2004,1644,95.4091816367265,55,4.8
NY,Apr-2017,585,779,115,99275,2333,1999,97.2567509644235,101,4.7
NY,Apr-2018,654,676,115,100804,2289,1909,96.8873301183691,123,4.3
NY,Aug-2015,335,630,120,99184,1733,1384,95.5568378534334,36,5.0
NY,Aug-2016,467,762,123,97223,2123,1785,95.9491285916156,74,4.9
NY,Aug-2017,650,800,123,99672,2467,2122,96.9193352249696,119,4.7
NY,Aug-2018,643,632,103,100859,2151,1790,97.396559739656,110,3.9
NY,Dec-2015,354,660,122,98476,1802,1452,95.449500554939,36,4.9
NY,Dec-2016,517,770,123,98766,2248,1928,96.797153024911,90,4.8
NY,Dec-2017,690,748,125,99799,2444,2063,96.7675941080196,126,4.6
NY,Feb-2015,286,544,121,97079,1519,1178,95.2600394996708,41,5.7
NY,Feb-2016,377,704,127,97445,1915,1571,95.4569190600522,47,4.8
NY,Feb-2017,543,771,117,99210,2289,1958,96.8982088248143,92,4.7
NY,Feb-2018,691,719,116,100757,2403,2009,96.795672076571,135,4.5
NY,Jan-2015,277,544,126,96525,1510,1172,95.364238410596,41,5.7
NY,Jan-2016,366,682,121,97781,1840,1499,95.5434782608696,45,4.9
NY,Jan-2017,531,769,122,99099,2289,1956,96.8108344255133,85,4.7
NY,Jan-2018,702,749,117,100551,2445,2054,96.6871165644172,134,4.5
NY,Jul-2015,329,604,120,98964,1694,1348,95.5726092089728,32,5.2
NY,Jul-2016,440,764,122,97055,2084,1752,95.873320537428,72,4.9
NY,Jul-2017,644,792,124,99677,2459,2112,96.9499796665311,113,4.7
NY,Jul-2018,652,642,106,100754,2145,1778,97.2960372960373,118,4.0
NY,Jun-2015,326,593,120,98695,1659,1310,95.2380952380952,34,5.3
NY,Jun-2016,420,753,124,97038,2056,1713,95.8171206225681,68,4.8
NY,Jun-2017,629,784,120,99706,2437,2094,96.8814115716044,108,4.7
NY,Jun-2018,656,655,110,100482,2177,1820,97.2260118235562,120,4.1
NY,Mar-2015,307,553,115,97885,1535,1198,95.3745928338762,45,5.6
NY,Mar-2016,378,728,130,97131,1978,1621,95.1971688574317,46,4.8
NY,Mar-2017,569,779,115,99308,2331,1995,97.2114972114972,100,4.7
NY,Mar-2018,673,687,115,100744,2321,1942,96.8548039638087,130,4.4
NY,May-2015,330,594,126,98620,1622,1285,95.1911220715166,37,5.4
NY,May-2016,393,730,119,96971,2023,1673,95.7983193277311,61,4.8
NY,May-2017,612,794,118,99358,2396,2054,96.9115191986644,107,4.7
NY,May-2018,648,662,112,100566,2217,1846,97.1287572902647,120,4.2
NY,Nov-2015,352,663,118,99173,1789,1445,95.5841252096143,34,4.9
NY,Nov-2016,502,763,124,98048,2219,1880,96.5299684542587,85,4.9
NY,Nov-2017,676,751,125,99428,2446,2078,96.8928863450532,126,4.6
NY,Oct-2015,345,652,119,99526,1766,1413,95.5266138165345,35,4.9
NY,Oct-2016,488,763,118,97512,2183,1854,96.4269354099863,78,4.9
NY,Oct-2017,683,783,130,99369,2490,2118,96.8674698795181,129,4.6
NY,Sep-2015,340,655,125,99349,1764,1413,95.578231292517,37,4.9
NY,Sep-2016,478,765,116,97410,2147,1813,96.0875640428505,76,4.9
NY,Sep-2017,679,786,127,99699,2511,2145,97.0131421744325,123,4.7
OH,Apr-2015,0,0,0,117559,2955,0,0,0,5.1
OH,Apr-2016,0,0,0,117570,3575,0,0,0,5.0
OH,Apr-2017,0,0,0,121843,4974,0,0,0,5.1
OH,Apr-2018,0,0,0,124356,4418,0,0,0,4.6
OH,Aug-2015,0,0,0,118888,3153,0,0,0,4.7
OH,Aug-2016,0,0,0,117988,3857,0,0,0,5.0
OH,Aug-2017,0,0,0,122883,5262,0,0,0,5.0
OH,Aug-2018,0,0,0,124592,4138,0,0,0,4.6
OH,Dec-2015,0,0,0,118113,3336,0,0,0,4.9
OH,Dec-2016,0,0,0,119618,4326,0,0,0,5.2
OH,Dec-2017,0,0,0,123886,5138,0,0,0,4.5
OH,Feb-2015,0,0,0,116546,2828,0,0,0,5.1
OH,Feb-2016,0,0,0,117069,3452,0,0,0,5.0
OH,Feb-2017,0,0,0,121163,4710,0,0,0,5.1
OH,Feb-2018,0,0,0,124749,4741,0,0,0,4.5
OH,Jan-2015,0,0,0,115935,2829,0,0,0,5.1
OH,Jan-2016,0,0,0,117030,3398,0,0,0,4.9
OH,Jan-2017,0,0,0,120603,4502,0,0,0,5.2
OH,Jan-2018,0,0,0,124952,4934,0,0,0,4.5
OH,Jul-2015,0,0,0,118593,3128,0,0,0,4.8
OH,Jul-2016,0,0,0,117836,3763,0,0,0,5.0
OH,Jul-2017,0,0,0,122639,5290,0,0,0,5.0
OH,Jul-2018,0,0,0,124607,4121,0,0,0,4.6
OH,Jun-2015,0,0,0,118270,3051,0,0,0,4.9
OH,Jun-2016,0,0,0,117748,3652,0,0,0,5.0
OH,Jun-2017,0,0,0,122468,5293,0,0,0,5.1
OH,Jun-2018,0,0,0,124540,4146,0,0,0,4.6
OH,Mar-2015,0,0,0,116925,2843,0,0,0,5.1
OH,Mar-2016,0,0,0,117453,3542,0,0,0,5.0
OH,Mar-2017,0,0,0,121681,4788,0,0,0,5.1
OH,Mar-2018,0,0,0,124154,4636,0,0,0,4.5
OH,May-2015,0,0,0,117995,3054,0,0,0,5.0
OH,May-2016,0,0,0,117613,3606,0,0,0,4.9
OH,May-2017,0,0,0,122145,5144,0,0,0,5.1
OH,May-2018,0,0,0,124511,4271,0,0,0,4.6
OH,Nov-2015,0,0,0,119284,3298,0,0,0,4.8
OH,Nov-2016,0,0,0,118749,4211,0,0,0,5.2
OH,Nov-2017,0,0,0,123334,5210,0,0,0,4.7
OH,Oct-2015,0,0,0,119346,3222,0,0,0,4.7
OH,Oct-2016,0,0,0,118500,4121,0,0,0,5.2
OH,Oct-2017,0,0,0,123047,5225,0,0,0,4.8
OH,Sep-2015,0,0,0,119011,3196,0,0,0,4.7
OH,Sep-2016,0,0,0,118330,4000,0,0,0,5.1
OH,Sep-2017,0,0,0,123096,5258,0,0,0,4.9
OK,Apr-2015,32,29,66,38006,766,496,96.8668407310705,168,4.4
OK,Apr-2016,24,38,52,37844,712,410,95.9269662921348,205,4.8
OK,Apr-2017,36,61,41,38742,847,447,96.6942148760331,283,4.4
OK,Apr-2018,47,55,27,39950,714,332,96.3585434173669,284,3.6
OK,Aug-2015,29,25,62,38289,727,444,96.1485557083906,181,4.4
OK,Aug-2016,26,47,45,37894,768,425,96.2239583333333,241,4.9
OK,Aug-2017,44,65,37,39000,817,428,96.8176254589963,293,4.1
OK,Aug-2018,43,68,23,40018,707,307,96.6053748231966,298,3.1
OK,Dec-2015,30,32,62,38321,722,427,96.814404432133,199,4.6
OK,Dec-2016,30,48,44,38170,803,432,96.2640099626401,267,4.7
OK,Dec-2017,44,60,30,39318,770,387,96.2337662337662,278,4.0
OK,Feb-2015,27,27,70,37978,773,492,96.5071151358344,171,4.2
OK,Feb-2016,24,34,60,37936,710,420,96.1971830985916,197,4.7
OK,Feb-2017,31,56,39,38517,833,446,96.3985594237695,276,4.5
OK,Feb-2018,47,59,27,39965,732,351,96.0382513661202,276,3.8
OK,Jan-2015,20,27,71,37788,794,505,96.095717884131,164,4.2
OK,Jan-2016,29,34,56,38029,696,411,96.551724137931,197,4.6
OK,Jan-2017,32,51,43,38344,830,448,96.2650602409638,267,4.6
OK,Jan-2018,47,59,31,39831,757,376,96.1690885072655,276,3.9
OK,Jul-2015,31,26,65,38193,733,463,96.7257844474761,180,4.4
OK,Jul-2016,27,46,46,37797,752,411,96.1436170212766,229,4.9
OK,Jul-2017,40,65,41,38995,847,450,96.8122786304604,300,4.2
OK,Jul-2018,42,67,24,39951,697,305,96.4131994261119,296,3.2
OK,Jun-2015,30,26,65,38139,738,470,96.8834688346883,182,4.5
OK,Jun-2016,24,44,48,37839,727,401,95.7359009628611,212,4.9
OK,Jun-2017,41,62,39,38868,848,452,96.6981132075472,294,4.2
OK,Jun-2018,41,66,26,40097,719,319,96.8055555555556,303,3.3
OK,Mar-2015,32,28,66,38043,771,487,96.3683527885863,170,4.3
OK,Mar-2016,22,34,52,37812,698,409,96.1318051575931,201,4.8
OK,Mar-2017,33,61,39,38616,844,448,96.563981042654,275,4.4
OK,Mar-2018,47,57,27,39904,724,344,96.2707182320442,287,3.7
OK,May-2015,33,27,67,37987,752,482,96.9414893617021,170,4.4
OK,May-2016,26,45,52,38008,734,414,95.5040871934605,215,4.9
OK,May-2017,36,55,38,38683,828,438,97.1014492753623,286,4.3
OK,May-2018,43,66,27,40057,730,337,96.7168262653899,299,3.5
OK,Nov-2015,30,28,68,38278,727,434,96.423658872077,203,4.5
OK,Nov-2016,32,51,41,38040,776,418,96.3917525773196,256,4.8
OK,Nov-2017,39,59,33,39286,791,402,96.3337547408344,287,4.0
OK,Oct-2015,30,24,65,38260,723,431,96.2655601659751,198,4.4
OK,Oct-2016,30,52,44,38045,776,425,96.3917525773196,251,4.8
OK,Oct-2017,40,61,32,39131,791,401,96.4601769911504,290,4.1
OK,Sep-2015,29,23,63,38243,718,432,96.100278551532,193,4.4
OK,Sep-2016,27,50,44,38045,761,420,96.0578186596584,238,4.9
OK,Sep-2017,44,65,34,39064,821,424,96.7113276492083,296,4.1
OR,Apr-2015,18,126,65,34918,517,341,92.4564796905222,99,5.8
OR,Apr-2016,23,112,61,35581,510,332,96.6666666666667,143,5.0
OR,Apr-2017,35,112,36,36705,507,311,94.6745562130178,156,4.1
OR,Apr-2018,47,129,41,36352,554,356,96.9369369369369,199,4.1
OR,Aug-2015,22,116,61,35486,515,344,93.3980582524272,116,5.5
OR,Aug-2016,24,121,48,35574,495,317,96.1616161616162,140,4.8
OR,Aug-2017,35,99,45,36906,517,323,95.9381044487427,164,4.1
OR,Aug-2018,51,161,33,36160,562,353,95.729537366548,216,4.1
OR,Dec-2015,24,106,69,35732,497,328,95.5734406438632,124,5.1
OR,Dec-2016,30,113,41,35918,496,306,95.1612903225807,149,4.3
OR,Dec-2017,36,119,38,36695,534,344,96.8164794007491,175,4.2
OR,Feb-2015,19,128,62,34646,519,343,92.8709055876686,102,5.9
OR,Feb-2016,22,111,63,35453,495,330,95.959595959596,135,5.0
OR,Feb-2017,30,110,44,36696,512,316,95.3125,155,4.1
OR,Feb-2018,41,121,36,36152,535,337,96.8224299065421,184,4.2
OR,Jan-2015,20,126,62,34412,520,340,92.6923076923077,107,6.0
OR,Jan-2016,23,109,65,35523,491,323,95.5193482688391,129,5.1
OR,Jan-2017,29,108,41,36545,504,309,95.4365079365079,150,4.2
OR,Jan-2018,37,124,39,36414,544,351,96.6911764705882,186,4.2
OR,Jul-2015,21,116,60,35470,502,331,93.6254980079681,114,5.6
OR,Jul-2016,20,121,51,35468,511,330,96.0861056751468,142,4.9
OR,Jul-2017,39,99,44,36882,504,315,95.2380952380952,152,4.1
OR,Jul-2018,49,159,34,36179,571,359,96.1672473867596,220,4.0
OR,Jun-2015,19,117,60,35356,506,335,93.6758893280632,112,5.7
OR,Jun-2016,21,121,52,35399,521,333,95.7773512476008,145,4.9
OR,Jun-2017,37,102,45,36852,494,314,95.3441295546559,149,4.1
OR,Jun-2018,51,153,33,36294,575,362,96.8695652173913,214,4.0
OR,Mar-2015,18,125,63,34773,515,339,92.621359223301,100,5.8
OR,Mar-2016,22,110,64,35596,503,329,96.2226640159046,143,5.0
OR,Mar-2017,31,111,39,36636,504,313,95.0396825396825,153,4.1
OR,Mar-2018,46,121,40,36276,545,345,96.8807339449541,185,4.1
OR,May-2015,14,113,61,35158,501,326,92.814371257485,106,5.7
OR,May-2016,25,118,59,35469,525,344,96.3809523809524,141,5.0
OR,May-2017,35,112,40,36825,501,310,95.2095808383233,161,4.1
OR,May-2018,51,134,39,36192,566,361,96.6490299823633,204,4.0
OR,Nov-2015,24,111,68,35629,504,340,95.0396825396825,116,5.2
OR,Nov-2016,31,113,39,35668,484,306,95.4545454545455,141,4.4
OR,Nov-2017,32,114,42,36857,547,339,96.526508226691,186,4.1
OR,Oct-2015,24,117,71,35484,510,347,94.3137254901961,118,5.3
OR,Oct-2016,30,113,37,35688,483,303,95.2380952380952,138,4.6
OR,Oct-2017,33,107,47,36941,546,337,96.3369963369963,182,4.1
OR,Sep-2015,23,120,70,35565,523,351,94.0726577437859,118,5.4
OR,Sep-2016,28,119,38,35547,488,310,95.4918032786885,138,4.7
OR,Sep-2017,30,99,47,36845,529,325,96.4083175803403,174,4.1
PA,Apr-2015,0,0,0,134004,2862,0,0,0,5.4
PA,Apr-2016,0,0,0,131585,3601,0,0,0,5.4
PA,Apr-2017,0,0,0,136404,5220,0,0,0,5.0
PA,Apr-2018,0,0,0,137102,4891,0,0,0,4.3
PA,Aug-2015,0,0,0,134230,3075,0,0,0,5.2
PA,Aug-2016,0,0,0,131999,3890,0,0,0,5.5
PA,Aug-2017,0,0,0,137294,5695,0,0,0,4.8
PA,Aug-2018,0,0,0,136670,4572,0,0,0,4.2
PA,Dec-2015,0,0,0,133734,3263,0,0,0,5.2
PA,Dec-2016,0,0,0,134523,4648,0,0,0,5.3
PA,Dec-2017,0,0,0,136986,5434,0,0,0,4.7
PA,Feb-2015,0,0,0,132673,2815,0,0,0,5.4
PA,Feb-2016,0,0,0,131948,3414,0,0,0,5.3
PA,Feb-2017,0,0,0,135703,4960,0,0,0,5.1
PA,Feb-2018,0,0,0,137409,5127,0,0,0,4.5
PA,Jan-2015,0,0,0,131628,2788,0,0,0,5.4
PA,Jan-2016,0,0,0,132350,3269,0,0,0,5.2
PA,Jan-2017,0,0,0,135315,4875,0,0,0,5.2
PA,Jan-2018,0,0,0,137475,5299,0,0,0,4.6
PA,Jul-2015,0,0,0,134020,3012,0,0,0,5.3
PA,Jul-2016,0,0,0,131526,3797,0,0,0,5.5
PA,Jul-2017,0,0,0,137299,5573,0,0,0,4.8
PA,Jul-2018,0,0,0,136768,4693,0,0,0,4.2
PA,Jun-2015,0,0,0,134081,2964,0,0,0,5.3
PA,Jun-2016,0,0,0,131297,3657,0,0,0,5.5
PA,Jun-2017,0,0,0,137317,5508,0,0,0,4.8
PA,Jun-2018,0,0,0,136745,4755,0,0,0,4.2
PA,Mar-2015,0,0,0,133628,2836,0,0,0,5.4
PA,Mar-2016,0,0,0,131584,3526,0,0,0,5.4
PA,Mar-2017,0,0,0,136252,5107,0,0,0,5.0
PA,Mar-2018,0,0,0,136979,4968,0,0,0,4.4
PA,May-2015,0,0,0,134018,2878,0,0,0,5.4
PA,May-2016,0,0,0,131231,3632,0,0,0,5.4
PA,May-2017,0,0,0,136818,5386,0,0,0,4.9
PA,May-2018,0,0,0,136871,4804,0,0,0,4.3
PA,Nov-2015,0,0,0,134286,3250,0,0,0,5.1
PA,Nov-2016,0,0,0,133350,4358,0,0,0,5.4
PA,Nov-2017,0,0,0,136963,5586,0,0,0,4.7
PA,Oct-2015,0,0,0,134598,3203,0,0,0,5.1
PA,Oct-2016,0,0,0,132591,4158,0,0,0,5.4
PA,Oct-2017,0,0,0,137236,5642,0,0,0,4.8
PA,Sep-2015,0,0,0,134427,3131,0,0,0,5.2
PA,Sep-2016,0,0,0,132286,4030,0,0,0,5.4
PA,Sep-2017,0,0,0,137438,5697,0,0,0,4.8
RI,Apr-2015,71,76,31,10249,267,221,99.625468164794,5,6.3
RI,Apr-2016,101,40,26,10159,328,278,99.390243902439,6,5.4
RI,Apr-2017,116,20,33,10226,339,290,98.5250737463127,15,4.4
RI,Apr-2018,105,11,32,10334,310,271,99.6774193548387,14,4.1
RI,Aug-2015,92,67,31,10369,308,264,99.3506493506494,8,5.8
RI,Aug-2016,99,35,32,9997,337,283,99.7032640949555,6,5.2
RI,Aug-2017,110,12,32,10345,326,282,98.159509202454,12,4.4
RI,Aug-2018,107,11,23,10417,281,240,98.576512455516,15,3.9
RI,Dec-2015,90,51,31,10388,319,268,99.3730407523511,8,5.5
RI,Dec-2016,120,25,31,10023,346,297,99.7109826589595,11,4.7
RI,Dec-2017,112,12,30,10444,332,284,98.4939759036145,13,4.4
RI,Feb-2015,69,73,28,10206,254,218,99.6062992125984,4,6.5
RI,Feb-2016,93,45,30,10251,322,264,99.3788819875776,8,5.4
RI,Feb-2017,115,20,31,10107,340,296,99.1176470588235,13,4.5
RI,Feb-2018,107,11,31,10413,316,270,99.0506329113924,16,4.3
RI,Jan-2015,70,71,27,10111,250,214,99.6,4,6.6
RI,Jan-2016,85,47,30,10273,320,268,99.375,7,5.4
RI,Jan-2017,121,23,34,10075,350,300,99.4285714285714,13,4.5
RI,Jan-2018,110,12,28,10507,321,275,98.7538940809969,14,4.4
RI,Jul-2015,90,73,30,10365,308,260,99.3506493506494,7,5.9
RI,Jul-2016,96,35,29,9973,333,278,99.6996996996997,6,5.3
RI,Jul-2017,112,14,34,10374,321,280,98.1308411214953,13,4.4
RI,Jul-2018,103,10,25,10378,288,248,99.3055555555556,15,3.9
RI,Jun-2015,80,73,32,10286,296,251,99.6621621621622,7,6.0
RI,Jun-2016,100,38,28,10072,338,279,99.4082840236686,5,5.3
RI,Jun-2017,109,16,34,10333,320,280,98.125,14,4.4
RI,Jun-2018,107,10,26,10356,301,264,99.6677740863787,15,4.0
RI,Mar-2015,74,78,31,10268,262,221,99.618320610687,3,6.4
RI,Mar-2016,94,41,26,10173,322,267,99.3788819875776,8,5.4
RI,Mar-2017,118,19,31,10187,346,299,98.5549132947977,14,4.4
RI,Mar-2018,105,11,33,10302,306,264,99.6732026143791,15,4.2
RI,May-2015,75,71,33,10238,282,235,99.645390070922,6,6.2
RI,May-2016,99,40,27,10131,329,274,99.3920972644377,6,5.4
RI,May-2017,111,18,31,10258,324,280,98.1481481481482,14,4.4
RI,May-2018,112,11,31,10365,318,280,99.685534591195,15,4.0
RI,Nov-2015,86,58,36,10496,323,273,99.6904024767802,8,5.5
RI,Nov-2016,119,28,27,9940,344,294,99.4186046511628,8,4.8
RI,Nov-2017,106,11,33,10379,326,284,98.4662576687116,13,4.4
RI,Oct-2015,90,60,35,10476,322,272,99.3788819875776,7,5.6
RI,Oct-2016,107,29,30,9950,330,282,99.3939393939394,8,4.9
RI,Oct-2017,110,13,30,10351,332,288,98.4939759036145,12,4.4
RI,Sep-2015,93,67,34,10414,326,279,99.3865030674847,9,5.7
RI,Sep-2016,104,32,30,9985,329,277,99.3920972644377,8,5.1
RI,Sep-2017,107,12,31,10391,330,285,98.4848484848485,10,4.4
SC,Apr-2015,95,76,70,45723,709,530,95.7686882933709,69,6.3
SC,Apr-2016,120,102,59,46278,771,559,97.6653696498054,109,5.3
SC,Apr-2017,161,116,48,47315,934,655,95.5032119914347,147,4.3
SC,Apr-2018,245,157,45,49327,1035,776,98.0676328502416,201,3.5
SC,Aug-2015,100,80,67,46168,744,552,97.0430107526882,77,5.7
SC,Aug-2016,136,116,58,46492,822,584,96.1070559610706,114,4.9
SC,Aug-2017,217,137,41,48017,999,733,96.8968968968969,172,4.2
SC,Aug-2018,214,134,55,49378,1009,741,98.414271555996,215,3.2
SC,Dec-2015,108,93,55,46352,736,537,97.554347826087,86,5.5
SC,Dec-2016,139,108,53,47123,871,613,95.8668197474168,129,4.6
SC,Dec-2017,235,144,45,48418,1001,748,97.6023976023976,194,4.0
SC,Feb-2015,96,69,68,45264,699,514,95.2789699570815,69,6.4
SC,Feb-2016,106,94,59,46280,722,529,97.6454293628809,95,5.4
SC,Feb-2017,156,116,51,46912,934,659,95.5032119914347,146,4.5
SC,Feb-2018,220,146,42,49339,977,736,97.7482088024565,183,3.8
SC,Jan-2015,94,64,75,44886,692,508,94.5086705202312,66,6.5
SC,Jan-2016,105,96,57,46122,730,534,97.9452054794521,91,5.4
SC,Jan-2017,147,111,51,47188,903,635,95.3488372093023,135,4.5
SC,Jan-2018,234,143,42,49044,990,740,97.8787878787879,191,3.9
SC,Jul-2015,99,75,64,46062,726,533,96.969696969697,74,5.9
SC,Jul-2016,128,114,65,46533,822,599,96.3503649635037,115,5.0
SC,Jul-2017,212,134,40,47792,981,701,96.8399592252803,167,4.2
SC,Jul-2018,218,138,53,49281,1025,769,98.3414634146341,211,3.3
SC,Jun-2015,99,72,73,45965,730,544,96.4383561643836,74,6.0
SC,Jun-2016,122,115,60,46325,804,582,96.6417910447761,110,5.1
SC,Jun-2017,203,133,43,47720,978,699,96.5235173824131,162,4.3
SC,Jun-2018,222,144,52,49269,1012,756,98.3251231527094,211,3.3
SC,Mar-2015,93,75,72,45668,710,526,95.4929577464789,70,6.4
SC,Mar-2016,115,92,58,46143,733,538,97.6807639836289,99,5.3
SC,Mar-2017,153,119,48,47150,924,647,95.5627705627706,146,4.4
SC,Mar-2018,238,152,43,49370,1003,758,97.9125248508946,191,3.7
SC,May-2015,100,79,72,45843,726,540,95.8677685950413,71,6.2
SC,May-2016,118,105,60,46263,775,566,97.0322580645161,110,5.2
SC,May-2017,184,130,47,47492,964,682,96.0580912863071,152,4.3
SC,May-2018,229,145,50,49394,1023,767,98.2404692082112,202,3.4
SC,Nov-2015,99,87,55,46445,738,549,97.1544715447154,81,5.5
SC,Nov-2016,137,113,54,46945,842,581,95.4869358669834,128,4.7
SC,Nov-2017,232,143,48,48224,1028,772,97.4708171206226,189,4.1
SC,Oct-2015,93,86,59,46453,747,553,97.0548862115127,78,5.6
SC,Oct-2016,142,116,54,46738,846,591,95.6264775413712,126,4.7
SC,Oct-2017,226,142,46,48186,1012,761,97.5296442687747,185,4.2
SC,Sep-2015,98,83,61,46260,735,542,97.0068027210884,82,5.6
SC,Sep-2016,135,112,57,46859,831,586,95.6678700361011,116,4.8
SC,Sep-2017,222,138,40,47975,1020,755,97.2549019607843,181,4.2
SD,Apr-2015,0,0,0,7742,57,0,0,0,3.2
SD,Apr-2016,0,0,0,7847,70,0,0,0,2.9
SD,Apr-2017,0,0,0,8157,70,0,0,0,3.2
SD,Apr-2018,0,0,0,8015,63,0,0,0,3.1
SD,Aug-2015,0,0,0,7891,64,0,0,0,3.1
SD,Aug-2016,0,0,0,7869,65,0,0,0,3.0
SD,Aug-2017,0,0,0,8155,76,0,0,0,3.2
SD,Aug-2018,0,0,0,8073,57,0,0,0,3.0
SD,Dec-2015,0,0,0,7894,62,0,0,0,2.9
SD,Dec-2016,0,0,0,7945,69,0,0,0,3.1
SD,Dec-2017,0,0,0,8140,75,0,0,0,3.2
SD,Feb-2015,0,0,0,7684,59,0,0,0,3.3
SD,Feb-2016,0,0,0,7812,65,0,0,0,2.8
SD,Feb-2017,0,0,0,8136,74,0,0,0,3.1
SD,Feb-2018,0,0,0,8070,64,0,0,0,3.1
SD,Jan-2015,0,0,0,7700,60,0,0,0,3.3
SD,Jan-2016,0,0,0,7793,63,0,0,0,2.9
SD,Jan-2017,0,0,0,8046,75,0,0,0,3.1
SD,Jan-2018,0,0,0,8127,69,0,0,0,3.1
SD,Jul-2015,0,0,0,7899,66,0,0,0,3.1
SD,Jul-2016,0,0,0,7843,63,0,0,0,3.0
SD,Jul-2017,0,0,0,8153,75,0,0,0,3.2
SD,Jul-2018,0,0,0,8088,61,0,0,0,3.0
SD,Jun-2015,0,0,0,7851,59,0,0,0,3.1
SD,Jun-2016,0,0,0,7856,68,0,0,0,3.0
SD,Jun-2017,0,0,0,8188,75,0,0,0,3.2
SD,Jun-2018,0,0,0,8019,61,0,0,0,3.0
SD,Mar-2015,0,0,0,7720,61,0,0,0,3.2
SD,Mar-2016,0,0,0,7799,66,0,0,0,2.9
SD,Mar-2017,0,0,0,8192,70,0,0,0,3.2
SD,Mar-2018,0,0,0,8036,67,0,0,0,3.1
SD,May-2015,0,0,0,7758,55,0,0,0,3.2
SD,May-2016,0,0,0,7862,70,0,0,0,2.9
SD,May-2017,0,0,0,8170,75,0,0,0,3.2
SD,May-2018,0,0,0,8010,60,0,0,0,3.1
SD,Nov-2015,0,0,0,7915,60,0,0,0,2.9
SD,Nov-2016,0,0,0,7904,71,0,0,0,3.1
SD,Nov-2017,0,0,0,8203,76,0,0,0,3.2
SD,Oct-2015,0,0,0,7943,62,0,0,0,2.9
SD,Oct-2016,0,0,0,7824,69,0,0,0,3.1
SD,Oct-2017,0,0,0,8207,75,0,0,0,3.2
SD,Sep-2015,0,0,0,7950,62,0,0,0,3.0
SD,Sep-2016,0,0,0,7808,70,0,0,0,3.1
SD,Sep-2017,0,0,0,8154,75,0,0,0,3.2
TN,Apr-2015,0,0,0,69550,1302,0,0,0,5.9
TN,Apr-2016,0,0,0,70136,1510,0,0,0,4.7
TN,Apr-2017,0,0,0,72491,1724,0,0,0,3.9
TN,Apr-2018,0,0,0,74466,1769,0,0,0,3.6
TN,Aug-2015,0,0,0,70246,1388,0,0,0,5.5
TN,Aug-2016,0,0,0,70716,1579,0,0,0,4.8
TN,Aug-2017,0,0,0,72760,1736,0,0,0,3.5
TN,Aug-2018,0,0,0,75031,1781,0,0,0,3.5
TN,Dec-2015,0,0,0,70237,1455,0,0,0,4.9
TN,Dec-2016,0,0,0,71506,1643,0,0,0,4.6
TN,Dec-2017,0,0,0,73694,1783,0,0,0,3.5
TN,Feb-2015,0,0,0,69161,1278,0,0,0,6.1
TN,Feb-2016,0,0,0,69746,1515,0,0,0,4.7
TN,Feb-2017,0,0,0,71921,1652,0,0,0,4.3
TN,Feb-2018,0,0,0,74819,1785,0,0,0,3.6
TN,Jan-2015,0,0,0,68744,1296,0,0,0,6.2
TN,Jan-2016,0,0,0,69729,1488,0,0,0,4.8
TN,Jan-2017,0,0,0,71835,1643,0,0,0,4.5
TN,Jan-2018,0,0,0,74565,1761,0,0,0,3.6
TN,Jul-2015,0,0,0,70091,1375,0,0,0,5.6
TN,Jul-2016,0,0,0,70501,1552,0,0,0,4.8
TN,Jul-2017,0,0,0,72803,1745,0,0,0,3.5
TN,Jul-2018,0,0,0,74818,1773,0,0,0,3.5
TN,Jun-2015,0,0,0,69812,1349,0,0,0,5.7
TN,Jun-2016,0,0,0,70390,1515,0,0,0,4.7
TN,Jun-2017,0,0,0,72564,1758,0,0,0,3.6
TN,Jun-2018,0,0,0,74716,1781,0,0,0,3.6
TN,Mar-2015,0,0,0,69559,1311,0,0,0,6.0
TN,Mar-2016,0,0,0,69856,1502,0,0,0,4.7
